1342 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 59 in fabrica 1
1345 [Thread-27] INFO  successLogger  - Elful 1 este la 160, 227 in fabrica 3
1345 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 100 in fabrica 3
1346 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 154 in fabrica 2
1346 [Thread-26] INFO  successLogger  - Elful 4 este la 87, 199 in fabrica 2
1359 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 155 in fabrica 2
1359 [Thread-25] INFO  successLogger  - Elful 4 este la 87, 199 in fabrica 2
1360 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 106 in fabrica 1
1360 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 60 in fabrica 1
1372 [Thread-23] INFO  successLogger  - Elful 1 este la 159, 227 in fabrica 3
1372 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 107 in fabrica 1
1372 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 60 in fabrica 1
1372 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 100 in fabrica 3
1375 [Thread-27] INFO  successLogger  - Elful 1 este la 159, 227 in fabrica 3
1375 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 101 in fabrica 3
1376 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 155 in fabrica 2
1376 [Thread-26] INFO  successLogger  - Elful 4 este la 86, 199 in fabrica 2
1389 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 156 in fabrica 2
1389 [Thread-25] INFO  successLogger  - Elful 4 este la 86, 199 in fabrica 2
1392 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 107 in fabrica 1
1392 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 61 in fabrica 1
1403 [Thread-23] INFO  successLogger  - Elful 1 este la 158, 227 in fabrica 3
1403 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 101 in fabrica 3
1403 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 108 in fabrica 1
1403 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 61 in fabrica 1
1408 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 156 in fabrica 2
1408 [Thread-27] INFO  successLogger  - Elful 1 este la 158, 227 in fabrica 3
1408 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 102 in fabrica 3
1408 [Thread-26] INFO  successLogger  - Elful 4 este la 85, 199 in fabrica 2
1421 [Thread-25] INFO  successLogger  - Elful 3 este la 6, 157 in fabrica 2
1421 [Thread-25] INFO  successLogger  - Elful 4 este la 85, 199 in fabrica 2
1423 [Thread-28] INFO  successLogger  - Elful 2 este la 148, 108 in fabrica 1
1423 [Thread-28] INFO  successLogger  - Elful 6 este la 58, 62 in fabrica 1
1434 [Thread-23] INFO  successLogger  - Elful 1 este la 157, 227 in fabrica 3
1434 [Thread-23] INFO  successLogger  - Elful 5 este la 132, 102 in fabrica 3
1435 [Thread-24] INFO  successLogger  - Elful 2 este la 148, 109 in fabrica 1
1435 [Thread-24] INFO  successLogger  - Elful 6 este la 58, 62 in fabrica 1
1438 [Thread-26] INFO  successLogger  - Elful 3 este la 6, 157 in fabrica 2
1438 [Thread-26] INFO  successLogger  - Elful 4 este la 84, 199 in fabrica 2
1438 [Thread-27] INFO  successLogger  - Elful 1 este la 157, 227 in fabrica 3
1438 [Thread-27] INFO  successLogger  - Elful 5 este la 132, 103 in fabrica 3
